0.60204	0.53273	0.64632	0.60392	0.5488	0.59904	0.60805	0.5969	0.58453	0.54989	0.60051	0.58411	0.57934	0.64169	0.60817	0.58692	0.64035	0.46571	0.59705	0.59449	0.54993	0.64963	0.58686	0.59077	0.58668	0.58957	0.59653	0.59552	0.61322	0.5938	0.62808	0.59988	0.68717	0.53022	0.62199	0.5777	0.615	0.57668	0.56759	0.59372	0.56283	0.60931	0.61899	0.60497	0.55291	0.58675	0.59728	0.59551	0.55622	0.52826	0.58938	0.64163	0.64016	0.54378	0.58322	0.59366	0.61633	0.6067	0.61497	0.59521	0.54142	0.56053	0.61621	0.59074	0.57311	0.60863	0.60169	0.59037	0.58825	0.62526	0.5645	0.58659	0.61108	0.64076	0.5899	0.5996	0.56961	0.58715	0.60893	0.61557	0.52113	0.57026	0.66517	0.54269	0.66837	0.60222	0.5697	0.62796	0.61633	0.6067	0.61497	0.59521
0.60158	0.53252	0.64635	0.6039	0.54741	0.59972	0.60778	0.5969	0.58457	0.55043	0.60055	0.58411	0.57826	0.64171	0.60796	0.58693	0.64079	0.46593	0.59717	0.5945	0.54973	0.64969	0.58684	0.59079	0.5864	0.58984	0.59645	0.59552	0.61183	0.59367	0.62798	0.59985	0.68576	0.5317	0.62201	0.5777	0.61509	0.57681	0.56759	0.59372	0.56247	0.60941	0.6189	0.60493	0.55363	0.58695	0.59721	0.59551	0.55732	0.52823	0.5895	0.64166	0.63902	0.54333	0.58332	0.59363	0.61855	0.60683	0.61495	0.59521	0.54218	0.56115	0.61637	0.59073	0.57197	0.60898	0.60166	0.59037	0.58863	0.62502	0.56458	0.5866	0.61094	0.64037	0.58981	0.5996	0.57114	0.58632	0.60899	0.61557	0.52309	0.5712	0.66508	0.54271	0.66414	0.60095	0.56963	0.62795	0.61855	0.60683	0.61495	0.59521
0.60113	0.53231	0.64639	0.60388	0.54604	0.60041	0.60751	0.59689	0.58463	0.55098	0.6006	0.58411	0.5772	0.64172	0.60774	0.58694	0.64122	0.46618	0.59729	0.5945	0.54953	0.64975	0.58682	0.5908	0.58611	0.59011	0.59636	0.59552	0.61044	0.59354	0.62787	0.59982	0.68432	0.53319	0.62202	0.5777	0.61517	0.57694	0.5676	0.59373	0.56211	0.60951	0.61882	0.60489	0.55435	0.58716	0.59714	0.5955	0.55841	0.52821	0.58961	0.64168	0.63787	0.54289	0.58342	0.59361	0.62073	0.60696	0.61492	0.59521	0.54297	0.56177	0.61653	0.59072	0.57083	0.60933	0.60163	0.59036	0.58902	0.62479	0.56466	0.58662	0.61078	0.63998	0.58971	0.5996	0.57266	0.5855	0.60905	0.61557	0.52517	0.57213	0.66499	0.54274	0.65983	0.59968	0.56957	0.62794	0.62073	0.60696	0.61492	0.59521
0.60067	0.53209	0.64642	0.60386	0.54467	0.60109	0.60723	0.59689	0.58471	0.55154	0.60064	0.58411	0.57615	0.64174	0.60753	0.58695	0.64164	0.46645	0.59741	0.59451	0.54934	0.64981	0.58681	0.59081	0.58583	0.59038	0.59628	0.59552	0.60907	0.59341	0.62777	0.5998	0.68285	0.53468	0.62204	0.5777	0.61525	0.57708	0.5676	0.59373	0.56176	0.60961	0.61874	0.60485	0.55509	0.58736	0.59707	0.5955	0.5595	0.5282	0.58973	0.6417	0.63669	0.54245	0.58352	0.59358	0.62287	0.60708	0.61489	0.5952	0.54379	0.56239	0.6167	0.5907	0.5697	0.60967	0.6016	0.59036	0.58942	0.62455	0.56474	0.58663	0.61059	0.63957	0.58962	0.59961	0.57418	0.58468	0.60912	0.61557	0.52735	0.57306	0.6649	0.54277	0.65546	0.59842	0.5695	0.62794	0.62287	0.60708	0.61489	0.5952
0.60022	0.53186	0.64645	0.60384	0.54331	0.60177	0.60696	0.59689	0.58483	0.5521	0.60069	0.58412	0.57511	0.64174	0.60732	0.58696	0.64204	0.46674	0.59753	0.59452	0.54915	0.64987	0.58679	0.59082	0.58555	0.59065	0.59619	0.59552	0.60771	0.59328	0.62766	0.59977	0.68135	0.53618	0.62206	0.5777	0.61532	0.57722	0.5676	0.59374	0.56142	0.60971	0.61865	0.60481	0.55585	0.58757	0.59699	0.5955	0.56059	0.52818	0.58984	0.64173	0.63551	0.54202	0.58362	0.59355	0.62495	0.6072	0.61486	0.5952	0.54464	0.56301	0.61686	0.59069	0.56856	0.61002	0.60157	0.59036	0.58982	0.62431	0.56482	0.58665	0.61037	0.63915	0.58953	0.59961	0.57569	0.58387	0.60918	0.61557	0.52964	0.574	0.66481	0.5428	0.65104	0.59716	0.56944	0.62793	0.62495	0.6072	0.61486	0.5952
0.59977	0.53163	0.64648	0.60382	0.54197	0.60245	0.60669	0.59688	0.58497	0.55268	0.60073	0.58412	0.5741	0.64175	0.60711	0.58697	0.64241	0.46704	0.59765	0.59453	0.54895	0.64993	0.58677	0.59083	0.58527	0.59092	0.59611	0.59552	0.60636	0.59315	0.62756	0.59974	0.67982	0.5377	0.62208	0.5777	0.61539	0.57736	0.5676	0.59374	0.56109	0.6098	0.61857	0.60477	0.55662	0.58777	0.59692	0.5955	0.56167	0.52817	0.58995	0.64175	0.6343	0.54158	0.58372	0.59353	0.62697	0.60732	0.61484	0.5952	0.54551	0.56363	0.61702	0.59068	0.56742	0.61036	0.60153	0.59036	0.59023	0.62407	0.56491	0.58666	0.61013	0.63873	0.58944	0.59961	0.5772	0.58306	0.60924	0.61557	0.53202	0.57493	0.66472	0.54282	0.64657	0.59591	0.56938	0.62792	0.62697	0.60732	0.61484	0.5952
0.59932	0.5314	0.64651	0.6038	0.54064	0.60313	0.60641	0.59688	0.58513	0.55326	0.60078	0.58412	0.5731	0.64175	0.60691	0.58699	0.64277	0.46737	0.59777	0.59453	0.54876	0.64998	0.58675	0.59084	0.58499	0.59119	0.59602	0.59552	0.60503	0.59302	0.62745	0.59971	0.67825	0.53921	0.62209	0.5777	0.61545	0.57751	0.5676	0.59375	0.56077	0.6099	0.61848	0.60473	0.5574	0.58798	0.59685	0.5955	0.56274	0.52817	0.59007	0.64177	0.63309	0.54116	0.58382	0.5935	0.62892	0.60744	0.61481	0.5952	0.54642	0.56425	0.61718	0.59067	0.56629	0.6107	0.6015	0.59035	0.59065	0.62383	0.56499	0.58667	0.60986	0.6383	0.58935	0.59962	0.5787	0.58225	0.6093	0.61557	0.53449	0.57586	0.66462	0.54285	0.64206	0.59466	0.56931	0.62792	0.62892	0.60744	0.61481	0.5952
0.59888	0.53116	0.64654	0.60378	0.53932	0.60381	0.60614	0.59688	0.58532	0.55385	0.60082	0.58412	0.57212	0.64174	0.6067	0.587	0.6431	0.46772	0.59789	0.59454	0.54858	0.65003	0.58673	0.59085	0.58472	0.59147	0.59594	0.59552	0.60371	0.5929	0.62734	0.59968	0.67666	0.54074	0.62211	0.5777	0.6155	0.57766	0.5676	0.59375	0.56046	0.60999	0.6184	0.60469	0.5582	0.58818	0.59678	0.5955	0.56381	0.52817	0.59018	0.64179	0.63186	0.54073	0.58392	0.59348	0.63079	0.60756	0.61478	0.5952	0.54735	0.56488	0.61734	0.59065	0.56516	0.61105	0.60147	0.59035	0.59107	0.62359	0.56507	0.58669	0.60957	0.63786	0.58926	0.59962	0.5802	0.58145	0.60936	0.61557	0.53703	0.57679	0.66452	0.54288	0.63753	0.59342	0.56925	0.62791	0.63079	0.60756	0.61478	0.5952
0.59844	0.53091	0.64656	0.60376	0.53801	0.60448	0.60587	0.59687	0.58554	0.55445	0.60087	0.58412	0.57117	0.64173	0.60649	0.58701	0.64341	0.46809	0.59801	0.59455	0.54839	0.65009	0.58671	0.59086	0.58444	0.59174	0.59585	0.59552	0.60241	0.59278	0.62723	0.59965	0.67503	0.54227	0.62212	0.5777	0.61554	0.57781	0.56761	0.59376	0.56015	0.61008	0.61832	0.60464	0.55901	0.58839	0.59671	0.5955	0.56487	0.52817	0.5903	0.64182	0.63063	0.54031	0.58402	0.59345	0.63256	0.60768	0.61475	0.5952	0.54831	0.5655	0.6175	0.59064	0.56403	0.61139	0.60144	0.59035	0.5915	0.62335	0.56515	0.5867	0.60924	0.63741	0.58917	0.59962	0.58169	0.58066	0.60943	0.61557	0.53965	0.57771	0.66442	0.54291	0.63298	0.59218	0.56919	0.6279	0.63256	0.60768	0.61475	0.5952
0.59801	0.53067	0.64659	0.60374	0.53673	0.60516	0.60559	0.59687	0.58579	0.55505	0.60091	0.58413	0.57024	0.64172	0.60628	0.58702	0.6437	0.46848	0.59813	0.59455	0.54821	0.65014	0.5867	0.59087	0.58417	0.59201	0.59576	0.59552	0.60112	0.59266	0.62712	0.59963	0.67336	0.54381	0.62214	0.57771	0.61557	0.57797	0.56761	0.59376	0.55986	0.61018	0.61823	0.6046	0.55984	0.5886	0.59664	0.5955	0.56592	0.52817	0.59041	0.64184	0.62938	0.53989	0.58412	0.59343	0.63424	0.6078	0.61472	0.59519	0.54929	0.56613	0.61766	0.59063	0.56291	0.61173	0.60141	0.59035	0.59193	0.62311	0.56523	0.58672	0.6089	0.63695	0.58908	0.59963	0.58318	0.57987	0.60948	0.61557	0.54234	0.57864	0.66432	0.54293	0.62843	0.59095	0.56913	0.6279	0.63424	0.6078	0.61472	0.59519
